id,name,phone,project,income,commitments,dsrRatio,tier,maxLoanAmount
"LEAD-11326","Mohd Rosli #1326","+60180001327","SkyResidence Subang",10062,1694,19.4,"Tier 1: Pre-Approved LPPSA/Bank",711673
"LEAD-11329","Kevin Kumar #1329","+60130001330","Damansara Heights Residence",10173,1751,19.8,"Tier 1: Pre-Approved LPPSA/Bank",711861
"LEAD-11332","Razif Faizal #1332","+60160001333","SkyResidence Subang",10284,1808,20.2,"Tier 1: Pre-Approved LPPSA/Bank",712050
"LEAD-11335","Chong Hassan #1335","+60190001336","Damansara Heights Residence",10395,1865,20.6,"Tier 1: Pre-Approved LPPSA/Bank",712238
"LEAD-11338","Hafiz Subramaniam #1338","+60140001339","SkyResidence Subang",10506,1922,21,"Tier 1: Pre-Approved LPPSA/Bank",712426
"LEAD-11341","Ahmad Goh #1341","+60170001342","Damansara Heights Residence",10617,1979,21.4,"Tier 1: Pre-Approved LPPSA/Bank",712615
"LEAD-11344","Tan Hariz #1344","+60120001345","SkyResidence Subang",10728,2036,21.8,"Tier 1: Pre-Approved LPPSA/Bank",712803
"LEAD-11347","Farhan Wei Lun #1347","+60150001348","Damansara Heights Residence",10839,2093,22.2,"Tier 1: Pre-Approved LPPSA/Bank",712992
"LEAD-11350","Jason Ibrahim #1350","+60180001351","SkyResidence Subang",10950,2150,22.6,"Tier 1: Pre-Approved LPPSA/Bank",713180
"LEAD-11353","Amir Chen #1353","+60130001354","Damansara Heights Residence",11061,2207,22.9,"Tier 1: Pre-Approved LPPSA/Bank",713368
"LEAD-11356","Devi Nordin #1356","+60160001357","SkyResidence Subang",11172,2264,23.3,"Tier 1: Pre-Approved LPPSA/Bank",713557
"LEAD-11359","Grace Osman #1359","+60190001360","Damansara Heights Residence",11283,2321,23.6,"Tier 1: Pre-Approved LPPSA/Bank",713745
"LEAD-11362","Nurul Aini #1362","+60140001363","SkyResidence Subang",11394,2378,24,"Tier 1: Pre-Approved LPPSA/Bank",713934
"LEAD-11365","Santhi Razif #1365","+60170001366","Damansara Heights Residence",11505,2435,24.3,"Tier 1: Pre-Approved LPPSA/Bank",714122
"LEAD-11368","Sarah Lee #1368","+60120001369","SkyResidence Subang",11616,2492,24.7,"Tier 1: Pre-Approved LPPSA/Bank",714310
"LEAD-11371","Siti Zulkifli #1371","+60150001372","Damansara Heights Residence",11727,2549,25,"Tier 1: Pre-Approved LPPSA/Bank",714499
"LEAD-11374","Syed Rosli #1374","+60180001375","SkyResidence Subang",11838,2606,25.3,"Tier 1: Pre-Approved LPPSA/Bank",714687
"LEAD-11377","Azman Kumar #1377","+60130001378","Damansara Heights Residence",11949,2663,25.6,"Tier 1: Pre-Approved LPPSA/Bank",714876
"LEAD-11380","Muhammad Faizal #1380","+60160001381","SkyResidence Subang",3560,2720,87.8,"Tier 4: High Risk DSR",0
"LEAD-11383","Wong Hassan #1383","+60190001384","Damansara Heights Residence",3671,2777,87,"Tier 4: High Risk DSR",0
"LEAD-11386","Mohd Subramaniam #1386","+60140001387","SkyResidence Subang",3782,2834,86.1,"Tier 4: High Risk DSR",0
"LEAD-11389","Kevin Goh #1389","+60170001390","Damansara Heights Residence",3893,2891,85.4,"Tier 4: High Risk DSR",0
"LEAD-11392","Razif Hariz #1392","+60120001393","SkyResidence Subang",4004,2948,84.6,"Tier 4: High Risk DSR",0
"LEAD-11395","Chong Wei Lun #1395","+60150001396","Damansara Heights Residence",4115,3005,83.9,"Tier 4: High Risk DSR",0
"LEAD-11398","Hafiz Ibrahim #1398","+60180001399","SkyResidence Subang",4226,3062,83.3,"Tier 4: High Risk DSR",0
"LEAD-11401","Ahmad Chen #1401","+60130001402","Damansara Heights Residence",4337,3119,82.7,"Tier 4: High Risk DSR",0
"LEAD-11404","Tan Nordin #1404","+60160001405","SkyResidence Subang",4448,3176,82.1,"Tier 4: High Risk DSR",0
"LEAD-11407","Farhan Osman #1407","+60190001408","Damansara Heights Residence",4559,3233,81.5,"Tier 4: High Risk DSR",0
"LEAD-11410","Jason Aini #1410","+60140001411","SkyResidence Subang",4670,3290,81,"Tier 4: High Risk DSR",0
"LEAD-11413","Amir Razif #1413","+60170001414","Damansara Heights Residence",4781,3347,80.5,"Tier 4: High Risk DSR",0
"LEAD-11416","Devi Lee #1416","+60120001417","SkyResidence Subang",4892,3404,80,"Tier 4: High Risk DSR",0
"LEAD-11419","Grace Zulkifli #1419","+60150001420","Damansara Heights Residence",5003,3461,79.5,"Tier 4: High Risk DSR",0
"LEAD-11422","Nurul Rosli #1422","+60180001423","SkyResidence Subang",5114,3518,79.1,"Tier 4: High Risk DSR",0
"LEAD-11425","Santhi Kumar #1425","+60130001426","Damansara Heights Residence",5225,3575,78.6,"Tier 4: High Risk DSR",0
"LEAD-11428","Sarah Faizal #1428","+60160001429","SkyResidence Subang",5336,3632,78.2,"Tier 4: High Risk DSR",0
"LEAD-11431","Siti Hassan #1431","+60190001432","Damansara Heights Residence",5447,3689,77.8,"Tier 4: High Risk DSR",0
"LEAD-11434","Syed Subramaniam #1434","+60140001435","SkyResidence Subang",5558,3746,77.5,"Tier 4: High Risk DSR",0
"LEAD-11437","Azman Goh #1437","+60170001438","Damansara Heights Residence",5669,3803,77.1,"Tier 4: High Risk DSR",0
"LEAD-11440","Muhammad Hariz #1440","+60120001441","SkyResidence Subang",5780,3860,76.8,"Tier 4: High Risk DSR",0
"LEAD-11443","Wong Wei Lun #1443","+60150001444","Damansara Heights Residence",5891,3917,76.4,"Tier 4: High Risk DSR",0
"LEAD-11446","Mohd Ibrahim #1446","+60180001447","SkyResidence Subang",6002,3974,76.1,"Tier 4: High Risk DSR",0
"LEAD-11449","Kevin Chen #1449","+60130001450","Damansara Heights Residence",6113,4031,75.8,"Tier 4: High Risk DSR",0
"LEAD-11452","Razif Nordin #1452","+60160001453","SkyResidence Subang",6224,4088,75.5,"Tier 4: High Risk DSR",0
"LEAD-11455","Chong Osman #1455","+60190001456","Damansara Heights Residence",6335,4145,75.2,"Tier 4: High Risk DSR",0
"LEAD-11458","Hafiz Aini #1458","+60140001459","SkyResidence Subang",6446,4202,74.9,"Tier 3: Joint Loan Needed",0
"LEAD-11461","Ahmad Razif #1461","+60170001462","Damansara Heights Residence",6557,4259,74.7,"Tier 3: Joint Loan Needed",0
"LEAD-11464","Tan Lee #1464","+60120001465","SkyResidence Subang",6668,4316,74.4,"Tier 3: Joint Loan Needed",0
"LEAD-11467","Farhan Zulkifli #1467","+60150001468","Damansara Heights Residence",6779,4373,74.1,"Tier 3: Joint Loan Needed",0
"LEAD-11470","Jason Rosli #1470","+60180001471","SkyResidence Subang",6890,4430,73.9,"Tier 3: Joint Loan Needed",0
"LEAD-11473","Amir Kumar #1473","+60130001474","Damansara Heights Residence",7001,4487,73.7,"Tier 3: Joint Loan Needed",0
"LEAD-11476","Devi Faizal #1476","+60160001477","SkyResidence Subang",7112,1044,16.9,"Tier 1: Pre-Approved LPPSA/Bank",533693
"LEAD-11479","Grace Hassan #1479","+60190001480","Damansara Heights Residence",7223,1101,17.5,"Tier 1: Pre-Approved LPPSA/Bank",533881
"LEAD-11482","Nurul Subramaniam #1482","+60140001483","SkyResidence Subang",7334,1158,18.1,"Tier 1: Pre-Approved LPPSA/Bank",534070
"LEAD-11485","Santhi Goh #1485","+60170001486","Damansara Heights Residence",7445,1215,18.8,"Tier 1: Pre-Approved LPPSA/Bank",534258
"LEAD-11488","Sarah Hariz #1488","+60120001489","SkyResidence Subang",7556,1272,19.3,"Tier 1: Pre-Approved LPPSA/Bank",534446
"LEAD-11491","Siti Wei Lun #1491","+60150001492","Damansara Heights Residence",7667,1329,19.9,"Tier 1: Pre-Approved LPPSA/Bank",534635
"LEAD-11494","Syed Ibrahim #1494","+60180001495","SkyResidence Subang",7778,1386,20.5,"Tier 1: Pre-Approved LPPSA/Bank",534823
"LEAD-11497","Azman Chen #1497","+60130001498","Damansara Heights Residence",7889,1443,21,"Tier 1: Pre-Approved LPPSA/Bank",535012
"LEAD-11500","Muhammad Nordin #1500","+60160001501","SkyResidence Subang",8000,1500,21.6,"Tier 1: Pre-Approved LPPSA/Bank",535200
"LEAD-11503","Wong Osman #1503","+60190001504","Damansara Heights Residence",8111,1557,22.1,"Tier 1: Pre-Approved LPPSA/Bank",535388
"LEAD-11506","Mohd Aini #1506","+60140001507","SkyResidence Subang",8222,1614,22.6,"Tier 1: Pre-Approved LPPSA/Bank",535577
"LEAD-11509","Kevin Razif #1509","+60170001510","Damansara Heights Residence",8333,1671,23,"Tier 1: Pre-Approved LPPSA/Bank",535765
"LEAD-11512","Razif Lee #1512","+60120001513","SkyResidence Subang",8444,1728,23.5,"Tier 1: Pre-Approved LPPSA/Bank",535954
"LEAD-11515","Chong Zulkifli #1515","+60150001516","Damansara Heights Residence",8555,1785,24,"Tier 1: Pre-Approved LPPSA/Bank",536142
"LEAD-11518","Hafiz Rosli #1518","+60180001519","SkyResidence Subang",8666,1842,24.4,"Tier 1: Pre-Approved LPPSA/Bank",536330
"LEAD-11521","Ahmad Kumar #1521","+60130001522","Damansara Heights Residence",8777,1899,24.9,"Tier 1: Pre-Approved LPPSA/Bank",536519
"LEAD-11524","Tan Faizal #1524","+60160001525","SkyResidence Subang",8888,1956,25.3,"Tier 1: Pre-Approved LPPSA/Bank",536707
"LEAD-11527","Farhan Hassan #1527","+60190001528","Damansara Heights Residence",8999,2013,25.7,"Tier 1: Pre-Approved LPPSA/Bank",536896
"LEAD-11530","Jason Subramaniam #1530","+60140001531","SkyResidence Subang",9110,2070,26.1,"Tier 1: Pre-Approved LPPSA/Bank",537084
"LEAD-11533","Amir Goh #1533","+60170001534","Damansara Heights Residence",9221,2127,26.5,"Tier 1: Pre-Approved LPPSA/Bank",537272
"LEAD-11536","Devi Hariz #1536","+60120001537","SkyResidence Subang",9332,2184,26.9,"Tier 1: Pre-Approved LPPSA/Bank",537461
"LEAD-11539","Grace Wei Lun #1539","+60150001540","Damansara Heights Residence",9443,2241,27.3,"Tier 1: Pre-Approved LPPSA/Bank",537649
"LEAD-11542","Nurul Ibrahim #1542","+60180001543","SkyResidence Subang",9554,2298,27.6,"Tier 1: Pre-Approved LPPSA/Bank",537838
"LEAD-11545","Santhi Chen #1545","+60130001546","Damansara Heights Residence",9665,2355,28,"Tier 1: Pre-Approved LPPSA/Bank",538026
"LEAD-11548","Sarah Nordin #1548","+60160001549","SkyResidence Subang",9776,2412,28.4,"Tier 1: Pre-Approved LPPSA/Bank",538214
"LEAD-11551","Siti Osman #1551","+60190001552","Damansara Heights Residence",9887,2469,28.7,"Tier 1: Pre-Approved LPPSA/Bank",538403
"LEAD-11554","Syed Aini #1554","+60140001555","SkyResidence Subang",9998,2526,29,"Tier 1: Pre-Approved LPPSA/Bank",538591
"LEAD-11557","Azman Razif #1557","+60170001558","Damansara Heights Residence",10109,2583,29.4,"Tier 1: Pre-Approved LPPSA/Bank",538780
"LEAD-11560","Muhammad Lee #1560","+60120001561","SkyResidence Subang",10220,2640,29.7,"Tier 1: Pre-Approved LPPSA/Bank",538968
"LEAD-11563","Wong Zulkifli #1563","+60150001564","Damansara Heights Residence",10331,2697,30,"Tier 1: Pre-Approved LPPSA/Bank",539156
"LEAD-11566","Mohd Rosli #1566","+60180001567","SkyResidence Subang",10442,2754,30.3,"Tier 1: Pre-Approved LPPSA/Bank",539345
"LEAD-11569","Kevin Kumar #1569","+60130001570","Damansara Heights Residence",10553,2811,30.6,"Tier 1: Pre-Approved LPPSA/Bank",539533
"LEAD-11572","Razif Faizal #1572","+60160001573","SkyResidence Subang",10664,2868,30.9,"Tier 1: Pre-Approved LPPSA/Bank",539722
"LEAD-11575","Chong Hassan #1575","+60190001576","Damansara Heights Residence",10775,2925,31.2,"Tier 1: Pre-Approved LPPSA/Bank",539910
"LEAD-11578","Hafiz Subramaniam #1578","+60140001579","SkyResidence Subang",10886,2982,31.5,"Tier 1: Pre-Approved LPPSA/Bank",540098
"LEAD-11581","Ahmad Goh #1581","+60170001582","Damansara Heights Residence",10997,3039,31.8,"Tier 1: Pre-Approved LPPSA/Bank",540287
"LEAD-11584","Tan Hariz #1584","+60120001585","SkyResidence Subang",11108,3096,32,"Tier 1: Pre-Approved LPPSA/Bank",540475
"LEAD-11587","Farhan Wei Lun #1587","+60150001588","Damansara Heights Residence",11219,3153,32.3,"Tier 1: Pre-Approved LPPSA/Bank",540664
"LEAD-11590","Jason Ibrahim #1590","+60180001591","SkyResidence Subang",11330,3210,32.6,"Tier 1: Pre-Approved LPPSA/Bank",540852
"LEAD-11593","Amir Chen #1593","+60130001594","Damansara Heights Residence",11441,3267,32.8,"Tier 1: Pre-Approved LPPSA/Bank",541040
"LEAD-11596","Devi Nordin #1596","+60160001597","SkyResidence Subang",11552,3324,33.1,"Tier 1: Pre-Approved LPPSA/Bank",541229
"LEAD-11599","Grace Osman #1599","+60190001600","Damansara Heights Residence",11663,3381,33.3,"Tier 1: Pre-Approved LPPSA/Bank",541417
"LEAD-11602","Nurul Aini #1602","+60140001603","SkyResidence Subang",11774,3438,33.6,"Tier 1: Pre-Approved LPPSA/Bank",541606
"LEAD-11605","Santhi Razif #1605","+60170001606","Damansara Heights Residence",11885,3495,33.8,"Tier 1: Pre-Approved LPPSA/Bank",541794
"LEAD-11608","Sarah Lee #1608","+60120001609","SkyResidence Subang",11996,3552,34,"Tier 1: Pre-Approved LPPSA/Bank",541982
"LEAD-11611","Siti Zulkifli #1611","+60150001612","Damansara Heights Residence",3607,3609,115,"Tier 4: High Risk DSR",0
"LEAD-11614","Syed Rosli #1614","+60180001615","SkyResidence Subang",3718,3666,113.3,"Tier 4: High Risk DSR",0
"LEAD-11617","Azman Kumar #1617","+60130001618","Damansara Heights Residence",3829,3723,111.8,"Tier 4: High Risk DSR",0
"LEAD-11620","Muhammad Faizal #1620","+60160001621","SkyResidence Subang",3940,3780,110.3,"Tier 4: High Risk DSR",0
"LEAD-11623","Wong Hassan #1623","+60190001624","Damansara Heights Residence",4051,3837,108.9,"Tier 4: High Risk DSR",0
"LEAD-11626","Mohd Subramaniam #1626","+60140001627","SkyResidence Subang",4162,3894,107.5,"Tier 4: High Risk DSR",0
"LEAD-11629","Kevin Goh #1629","+60170001630","Damansara Heights Residence",4273,3951,106.3,"Tier 4: High Risk DSR",0
"LEAD-11632","Razif Hariz #1632","+60120001633","SkyResidence Subang",4384,4008,105.1,"Tier 4: High Risk DSR",0
"LEAD-11635","Chong Wei Lun #1635","+60150001636","Damansara Heights Residence",4495,4065,103.9,"Tier 4: High Risk DSR",0
"LEAD-11638","Hafiz Ibrahim #1638","+60180001639","SkyResidence Subang",4606,4122,102.9,"Tier 4: High Risk DSR",0
"LEAD-11641","Ahmad Chen #1641","+60130001642","Damansara Heights Residence",4717,4179,101.8,"Tier 4: High Risk DSR",0
"LEAD-11644","Tan Nordin #1644","+60160001645","SkyResidence Subang",4828,4236,100.8,"Tier 4: High Risk DSR",0
"LEAD-11647","Farhan Osman #1647","+60190001648","Damansara Heights Residence",4939,4293,99.9,"Tier 4: High Risk DSR",0
"LEAD-11650","Jason Aini #1650","+60140001651","SkyResidence Subang",5050,4350,99,"Tier 4: High Risk DSR",0
"LEAD-11653","Amir Razif #1653","+60170001654","Damansara Heights Residence",5161,4407,98.1,"Tier 4: High Risk DSR",0
"LEAD-11656","Devi Lee #1656","+60120001657","SkyResidence Subang",5272,4464,97.3,"Tier 4: High Risk DSR",0
"LEAD-11659","Grace Zulkifli #1659","+60150001660","Damansara Heights Residence",5383,1021,21.8,"Tier 2: Qualified Bank Loan",357785
"LEAD-11662","Nurul Rosli #1662","+60180001663","SkyResidence Subang",5494,1078,22.6,"Tier 2: Qualified Bank Loan",357974
"LEAD-11665","Santhi Kumar #1665","+60130001666","Damansara Heights Residence",5605,1135,23.3,"Tier 2: Qualified Bank Loan",358162
"LEAD-11668","Sarah Faizal #1668","+60160001669","SkyResidence Subang",5716,1192,24,"Tier 2: Qualified Bank Loan",358350
"LEAD-11671","Siti Hassan #1671","+60190001672","Damansara Heights Residence",5827,1249,24.6,"Tier 2: Qualified Bank Loan",358539
"LEAD-11674","Syed Subramaniam #1674","+60140001675","SkyResidence Subang",5938,1306,25.3,"Tier 2: Qualified Bank Loan",358727
"LEAD-11677","Azman Goh #1677","+60170001678","Damansara Heights Residence",6049,1363,25.9,"Tier 2: Qualified Bank Loan",358916
"LEAD-11680","Muhammad Hariz #1680","+60120001681","SkyResidence Subang",6160,1420,26.5,"Tier 2: Qualified Bank Loan",359104
"LEAD-11683","Wong Wei Lun #1683","+60150001684","Damansara Heights Residence",6271,1477,27.1,"Tier 2: Qualified Bank Loan",359292
"LEAD-11686","Mohd Ibrahim #1686","+60180001687","SkyResidence Subang",6382,1534,27.6,"Tier 2: Qualified Bank Loan",359481
"LEAD-11689","Kevin Chen #1689","+60130001690","Damansara Heights Residence",6493,1591,28.2,"Tier 2: Qualified Bank Loan",359669
"LEAD-11692","Razif Nordin #1692","+60160001693","SkyResidence Subang",6604,1648,28.7,"Tier 1: Pre-Approved LPPSA/Bank",359858
"LEAD-11695","Chong Osman #1695","+60190001696","Damansara Heights Residence",6715,1705,29.2,"Tier 1: Pre-Approved LPPSA/Bank",360046
"LEAD-11698","Hafiz Aini #1698","+60140001699","SkyResidence Subang",6826,1762,29.7,"Tier 1: Pre-Approved LPPSA/Bank",360234
"LEAD-11701","Ahmad Razif #1701","+60170001702","Damansara Heights Residence",6937,1819,30.1,"Tier 1: Pre-Approved LPPSA/Bank",360423
"LEAD-11704","Tan Lee #1704","+60120001705","SkyResidence Subang",7048,1876,30.6,"Tier 1: Pre-Approved LPPSA/Bank",360611
"LEAD-11707","Farhan Zulkifli #1707","+60150001708","Damansara Heights Residence",7159,1933,31,"Tier 1: Pre-Approved LPPSA/Bank",360800
"LEAD-11710","Jason Rosli #1710","+60180001711","SkyResidence Subang",7270,1990,31.5,"Tier 1: Pre-Approved LPPSA/Bank",360988
"LEAD-11713","Amir Kumar #1713","+60130001714","Damansara Heights Residence",7381,2047,31.9,"Tier 1: Pre-Approved LPPSA/Bank",361176
"LEAD-11716","Devi Faizal #1716","+60160001717","SkyResidence Subang",7492,2104,32.3,"Tier 1: Pre-Approved LPPSA/Bank",361365
"LEAD-11719","Grace Hassan #1719","+60190001720","Damansara Heights Residence",7603,2161,32.7,"Tier 1: Pre-Approved LPPSA/Bank",361553
"LEAD-11722","Nurul Subramaniam #1722","+60140001723","SkyResidence Subang",7714,2218,33,"Tier 1: Pre-Approved LPPSA/Bank",361742
"LEAD-11725","Santhi Goh #1725","+60170001726","Damansara Heights Residence",7825,2275,33.4,"Tier 1: Pre-Approved LPPSA/Bank",361930
"LEAD-11728","Sarah Hariz #1728","+60120001729","SkyResidence Subang",7936,2332,33.8,"Tier 1: Pre-Approved LPPSA/Bank",362118
"LEAD-11731","Siti Wei Lun #1731","+60150001732","Damansara Heights Residence",8047,2389,34.1,"Tier 1: Pre-Approved LPPSA/Bank",362307
"LEAD-11734","Syed Ibrahim #1734","+60180001735","SkyResidence Subang",8158,2446,34.5,"Tier 1: Pre-Approved LPPSA/Bank",362495
"LEAD-11737","Azman Chen #1737","+60130001738","Damansara Heights Residence",8269,2503,34.8,"Tier 1: Pre-Approved LPPSA/Bank",362684
"LEAD-11740","Muhammad Nordin #1740","+60160001741","SkyResidence Subang",8380,2560,35.1,"Tier 1: Pre-Approved LPPSA/Bank",362872
"LEAD-11743","Wong Osman #1743","+60190001744","Damansara Heights Residence",8491,2617,35.4,"Tier 1: Pre-Approved LPPSA/Bank",363060
"LEAD-11746","Mohd Aini #1746","+60140001747","SkyResidence Subang",8602,2674,35.7,"Tier 1: Pre-Approved LPPSA/Bank",363249
"LEAD-11749","Kevin Razif #1749","+60170001750","Damansara Heights Residence",8713,2731,36,"Tier 1: Pre-Approved LPPSA/Bank",363437
"LEAD-11752","Razif Lee #1752","+60120001753","SkyResidence Subang",8824,2788,36.3,"Tier 1: Pre-Approved LPPSA/Bank",363626
"LEAD-11755","Chong Zulkifli #1755","+60150001756","Damansara Heights Residence",8935,2845,36.6,"Tier 1: Pre-Approved LPPSA/Bank",363814
"LEAD-11758","Hafiz Rosli #1758","+60180001759","SkyResidence Subang",9046,2902,36.9,"Tier 1: Pre-Approved LPPSA/Bank",364002
"LEAD-11761","Ahmad Kumar #1761","+60130001762","Damansara Heights Residence",9157,2959,37.1,"Tier 1: Pre-Approved LPPSA/Bank",364191
"LEAD-11764","Tan Faizal #1764","+60160001765","SkyResidence Subang",9268,3016,37.4,"Tier 1: Pre-Approved LPPSA/Bank",364379
"LEAD-11767","Farhan Hassan #1767","+60190001768","Damansara Heights Residence",9379,3073,37.7,"Tier 1: Pre-Approved LPPSA/Bank",364568
"LEAD-11770","Jason Subramaniam #1770","+60140001771","SkyResidence Subang",9490,3130,37.9,"Tier 1: Pre-Approved LPPSA/Bank",364756
"LEAD-11773","Amir Goh #1773","+60170001774","Damansara Heights Residence",9601,3187,38.2,"Tier 1: Pre-Approved LPPSA/Bank",364944
"LEAD-11776","Devi Hariz #1776","+60120001777","SkyResidence Subang",9712,3244,38.4,"Tier 1: Pre-Approved LPPSA/Bank",365133
"LEAD-11779","Grace Wei Lun #1779","+60150001780","Damansara Heights Residence",9823,3301,38.6,"Tier 1: Pre-Approved LPPSA/Bank",365321
"LEAD-11782","Nurul Ibrahim #1782","+60180001783","SkyResidence Subang",9934,3358,38.9,"Tier 1: Pre-Approved LPPSA/Bank",365510
"LEAD-11785","Santhi Chen #1785","+60130001786","Damansara Heights Residence",10045,3415,39.1,"Tier 1: Pre-Approved LPPSA/Bank",365698
"LEAD-11788","Sarah Nordin #1788","+60160001789","SkyResidence Subang",10156,3472,39.3,"Tier 1: Pre-Approved LPPSA/Bank",365886
"LEAD-11791","Siti Osman #1791","+60190001792","Damansara Heights Residence",10267,3529,39.5,"Tier 1: Pre-Approved LPPSA/Bank",366075
"LEAD-11794","Syed Aini #1794","+60140001795","SkyResidence Subang",10378,3586,39.7,"Tier 1: Pre-Approved LPPSA/Bank",366263
"LEAD-11797","Azman Razif #1797","+60170001798","Damansara Heights Residence",10489,3643,39.9,"Tier 1: Pre-Approved LPPSA/Bank",366452
"LEAD-11800","Muhammad Lee #1800","+60120001801","SkyResidence Subang",10600,3700,40.1,"Tier 1: Pre-Approved LPPSA/Bank",366640
"LEAD-11803","Wong Zulkifli #1803","+60150001804","Damansara Heights Residence",10711,3757,40.3,"Tier 1: Pre-Approved LPPSA/Bank",366828
"LEAD-11806","Mohd Rosli #1806","+60180001807","SkyResidence Subang",10822,3814,40.5,"Tier 1: Pre-Approved LPPSA/Bank",367017
"LEAD-11809","Kevin Kumar #1809","+60130001810","Damansara Heights Residence",10933,3871,40.7,"Tier 1: Pre-Approved LPPSA/Bank",367205
"LEAD-11812","Razif Faizal #1812","+60160001813","SkyResidence Subang",11044,3928,40.9,"Tier 1: Pre-Approved LPPSA/Bank",367394
"LEAD-11815","Chong Hassan #1815","+60190001816","Damansara Heights Residence",11155,3985,41.1,"Tier 1: Pre-Approved LPPSA/Bank",367582
"LEAD-11818","Hafiz Subramaniam #1818","+60140001819","SkyResidence Subang",11266,4042,41.2,"Tier 1: Pre-Approved LPPSA/Bank",367770
"LEAD-11821","Ahmad Goh #1821","+60170001822","Damansara Heights Residence",11377,4099,41.4,"Tier 1: Pre-Approved LPPSA/Bank",367959
"LEAD-11824","Tan Hariz #1824","+60120001825","SkyResidence Subang",11488,4156,41.6,"Tier 1: Pre-Approved LPPSA/Bank",368147
"LEAD-11827","Farhan Wei Lun #1827","+60150001828","Damansara Heights Residence",11599,4213,41.7,"Tier 1: Pre-Approved LPPSA/Bank",368336
"LEAD-11830","Jason Ibrahim #1830","+60180001831","SkyResidence Subang",11710,4270,41.9,"Tier 1: Pre-Approved LPPSA/Bank",368524
"LEAD-11833","Amir Chen #1833","+60130001834","Damansara Heights Residence",11821,4327,42.1,"Tier 1: Pre-Approved LPPSA/Bank",368712
"LEAD-11836","Devi Nordin #1836","+60160001837","SkyResidence Subang",11932,4384,42.2,"Tier 1: Pre-Approved LPPSA/Bank",368901
"LEAD-11839","Grace Osman #1839","+60190001840","Damansara Heights Residence",3543,4441,144.1,"Tier 4: High Risk DSR",0
"LEAD-11842","Nurul Aini #1842","+60140001843","SkyResidence Subang",3654,4498,141.5,"Tier 4: High Risk DSR",0
"LEAD-11845","Santhi Razif #1845","+60170001846","Damansara Heights Residence",3765,1055,32.2,"Tier 3: Joint Loan Needed",182066
"LEAD-11848","Sarah Lee #1848","+60120001849","SkyResidence Subang",3876,1112,33,"Tier 3: Joint Loan Needed",182254
"LEAD-11851","Siti Zulkifli #1851","+60150001852","Damansara Heights Residence",3987,1169,33.7,"Tier 3: Joint Loan Needed",182443
"LEAD-11854","Syed Rosli #1854","+60180001855","SkyResidence Subang",4098,1226,34.4,"Tier 3: Joint Loan Needed",182631
"LEAD-11857","Azman Kumar #1857","+60130001858","Damansara Heights Residence",4209,1283,35,"Tier 3: Joint Loan Needed",182820
"LEAD-11860","Muhammad Faizal #1860","+60160001861","SkyResidence Subang",4320,1340,35.7,"Tier 3: Joint Loan Needed",183008
"LEAD-11863","Wong Hassan #1863","+60190001864","Damansara Heights Residence",4431,1397,36.2,"Tier 3: Joint Loan Needed",183196
"LEAD-11866","Mohd Subramaniam #1866","+60140001867","SkyResidence Subang",4542,1454,36.8,"Tier 2: Qualified Bank Loan",183385
"LEAD-11869","Kevin Goh #1869","+60170001870","Damansara Heights Residence",4653,1511,37.3,"Tier 2: Qualified Bank Loan",183573
"LEAD-11872","Razif Hariz #1872","+60120001873","SkyResidence Subang",4764,1568,37.8,"Tier 2: Qualified Bank Loan",183762
"LEAD-11875","Chong Wei Lun #1875","+60150001876","Damansara Heights Residence",4875,1625,38.3,"Tier 2: Qualified Bank Loan",183950
"LEAD-11878","Hafiz Ibrahim #1878","+60180001879","SkyResidence Subang",4986,1682,38.8,"Tier 2: Qualified Bank Loan",184138
"LEAD-11881","Ahmad Chen #1881","+60130001882","Damansara Heights Residence",5097,1739,39.2,"Tier 2: Qualified Bank Loan",184327
"LEAD-11884","Tan Nordin #1884","+60160001885","SkyResidence Subang",5208,1796,39.6,"Tier 2: Qualified Bank Loan",184515
"LEAD-11887","Farhan Osman #1887","+60190001888","Damansara Heights Residence",5319,1853,40,"Tier 2: Qualified Bank Loan",184704
"LEAD-11890","Jason Aini #1890","+60140001891","SkyResidence Subang",5430,1910,40.4,"Tier 2: Qualified Bank Loan",184892
"LEAD-11893","Amir Razif #1893","+60170001894","Damansara Heights Residence",5541,1967,40.8,"Tier 2: Qualified Bank Loan",185080
"LEAD-11896","Devi Lee #1896","+60120001897","SkyResidence Subang",5652,2024,41.2,"Tier 2: Qualified Bank Loan",185269
"LEAD-11899","Grace Zulkifli #1899","+60150001900","Damansara Heights Residence",5763,2081,41.5,"Tier 2: Qualified Bank Loan",185457
"LEAD-11902","Nurul Rosli #1902","+60180001903","SkyResidence Subang",5874,2138,41.8,"Tier 2: Qualified Bank Loan",185646
"LEAD-11905","Santhi Kumar #1905","+60130001906","Damansara Heights Residence",5985,2195,42.2,"Tier 2: Qualified Bank Loan",185834
"LEAD-11908","Sarah Faizal #1908","+60160001909","SkyResidence Subang",6096,2252,42.5,"Tier 2: Qualified Bank Loan",186022
"LEAD-11911","Siti Hassan #1911","+60190001912","Damansara Heights Residence",6207,2309,42.8,"Tier 2: Qualified Bank Loan",186211
"LEAD-11914","Syed Subramaniam #1914","+60140001915","SkyResidence Subang",6318,2366,43,"Tier 2: Qualified Bank Loan",186399
"LEAD-11917","Azman Goh #1917","+60170001918","Damansara Heights Residence",6429,2423,43.3,"Tier 2: Qualified Bank Loan",186588
